;AnoMes;Municipio_Ibge;Municipio;Estado_Ibge;Estado;Sigla_Regiao;Regiao;VL_PagadorPF;QT_PagadorPF;VL_PagadorPJ;QT_PagadorPJ;VL_RecebedorPF;QT_RecebedorPF;VL_RecebedorPJ;QT_RecebedorPJ;QT_PES_PagadorPF;QT_PES_PagadorPJ;QT_PES_RecebedorPF;QT_PES_RecebedorPJ;data
4708;202202;3155603,0;RIO PARDO DE MINAS;31,0;MINAS GERAIS;SE;SUDESTE;16466110,22;70315;2882594,76;2882;16433106,94;62539;2451456,59;6646;6730;267;6707;250;2022-02-01
4709;202202;3159704,0;SANTA ROSA DA SERRA;31,0;MINAS GERAIS;SE;SUDESTE;1897625,41;6764;535970,3;327;1905821,95;5114;559674,39;595;905;47;849;43;2022-02-01
4710;202202;2205516,0;JUAZEIRO DO PIAUÍ;22,0;PIAUÍ;NE;NORDESTE;2779925,62;14855;531146,41;869;2757295,79;17316;515600,91;1358;1146;84;1257;61;2022-02-01
4711;202202;4108957,0;GUAMIRANGA;41,0;PARANÁ;SU;SUL;3943802,27;12849;5940310,75;2161;4795486,18;9732;3870753,21;2282;1527;148;1520;137;2022-02-01
4712;202202;2606408,0;GRAVATÁ;26,0;PERNAMBUCO;NE;NORDESTE;82520143,18;295983;53548148,0;25835;92228377,09;281961;52296090,07;47161;22969;1630;25746;1515;2022-02-01
4713;202202;4127304,0;TERRA RICA;41,0;PARANÁ;SU;SUL;14614566,72;44698;4353637,52;4041;16649710,91;35465;5052569,78;7868;4726;363;4722;383;2022-02-01
4714;202202;3553658,0;TAQUARAL;35,0;SÃO PAULO;SE;SUDESTE;2534678,95;9649;733738,46;516;2594654,49;7222;598689,56;948;917;46;899;45;2022-02-01
4715;202202;3154309,0;RESPLENDOR;31,0;MINAS GERAIS;SE;SUDESTE;15506882,71;48951;3363041,48;2757;14609068,62;40043;3610563,9;7084;5148;311;4885;343;2022-02-01
4716;202202;4302238,0;BOA VISTA DO INCRA;43,0;RIO GRANDE DO SUL;SU;SUL;1964365,19;4616;629756,51;662;1406876,3;3035;597104,25;1235;639;60;533;65;2022-02-01
4717;202202;3127602,0;GOUVEIA;31,0;MINAS GERAIS;SE;SUDESTE;10278420,23;36760;4338752,64;2120;10443737,24;30623;4096945,69;5681;3438;183;3553;190;2022-02-01
4718;202202;2202109,0;CAMPINAS DO PIAUÍ;22,0;PIAUÍ;NE;NORDESTE;2348804,92;12636;204709,63;195;2207081,47;10608;308608,9;528;1032;22;1135;27;2022-02-01
4719;202202;2309102,0;MULUNGU;23,0;CEARÁ;NE;NORDESTE;6674201,53;32006;2135529,45;1820;7124068,59;29401;1825599,71;2742;2536;90;2680;90;2022-02-01
4720;202202;2603801,0;CAPOEIRAS;26,0;PERNAMBUCO;NE;NORDESTE;7673449,43;27586;551675,92;455;8845970,29;27063;1021818,22;937;3085;54;3396;57;2022-02-01
4721;202202;5210901,0;ITAPACI;52,0;GOIÁS;CO;CENTRO-OESTE;27052754,44;81185;25396910,28;10091;27246426,62;65700;9842271,42;17505;6260;598;6881;544;2022-02-01
4722;202202;2919157,0;LAPÃO;29,0;BAHIA;NE;NORDESTE;17154291,54;62094;4053361,06;2267;17947602,55;54013;5003649,15;4100;5637;174;5956;170;2022-02-01
4723;202202;4106852,0;CRUZMALTINA;41,0;PARANÁ;SU;SUL;3276805,22;6686;596691,19;477;3564188,44;4945;422049,97;686;760;48;762;46;2022-02-01
4724;202202;2709152,0;TEOTÔNIO VILELA;27,0;ALAGOAS;NE;NORDESTE;26577251,97;132656;7688225,19;4677;27340178,83;111947;6130527,73;11098;10834;321;12263;310;2022-02-01
4725;202202;2611002,0;PETROLÂNDIA;26,0;PERNAMBUCO;NE;NORDESTE;26762405,89;131061;7343201,65;3823;26813692,68;115268;5884636,54;11742;11005;326;11024;319;2022-02-01
4726;202202;5222203,0;VILA BOA;52,0;GOIÁS;CO;CENTRO-OESTE;3905841,74;17215;692279,45;473;3875343,44;14877;1363172,07;1266;1342;40;1531;36;2022-02-01
4727;202202;3304409,0;RIO CLARO;33,0;RIO DE JANEIRO;SE;SUDESTE;13653898,48;61867;3764964,52;3393;14646442,44;53854;3409692,7;6855;6020;309;5856;311;2022-02-01
4728;202202;4317509,0;SANTO ÂNGELO;43,0;RIO GRANDE DO SUL;SU;SUL;91119102,98;266644;48019249,92;34634;83812232,15;206533;57186582,87;71354;27448;2706;27010;2717;2022-02-01
4729;202202;2105948,0;LAGO DOS RODRIGUES;21,0;MARANHÃO;NE;NORDESTE;6225809,72;30211;2404124,77;1026;6098488,11;25622;3628896,01;2234;2411;73;2467;70;2022-02-01
4730;202202;3502705,0;APIAÍ;35,0;SÃO PAULO;SE;SUDESTE;20672734,8;84942;11727143,76;7963;21587660,25;67371;7466743,95;17047;8311;518;8378;495;2022-02-01
4731;202202;3129004,0;GUIRICEMA;31,0;MINAS GERAIS;SE;SUDESTE;5681754,07;13031;2784316,74;1194;6222567,88;11739;2768028,52;2032;1669;123;1582;127;2022-02-01
4732;202202;5216908,0;PILAR DE GOIÁS;52,0;GOIÁS;CO;CENTRO-OESTE;2523403,25;8258;381332,53;466;2492802,17;5933;347838,8;435;676;49;705;38;2022-02-01
4733;202202;4202578,0;BOM JESUS DO OESTE;42,0;SANTA CATARINA;SU;SUL;785830,5;2370;486897,67;387;814007,88;1453;234364,72;491;421;68;343;70;2022-02-01
4734;202202;2800407,0;ARAUÁ;28,0;SERGIPE;NE;NORDESTE;6054848,87;28599;1238267,61;751;6357408,81;25446;1023472,33;967;2352;53;2699;48;2022-02-01
4735;202202;2509800,0;MULUNGU;25,0;PARAÍBA;NE;NORDESTE;3880928,6;15753;1067418,53;639;4014455,65;14961;1507221,73;970;1548;39;1751;42;2022-02-01
4736;202202;3161007,0;SÃO DOMINGOS DO PRATA;31,0;MINAS GERAIS;SE;SUDESTE;11426830,22;42977;4902895,76;2563;11700256,9;33958;4104265,44;5622;4467;299;4530;296;2022-02-01
4737;202202;3150406,0;PIEDADE DOS GERAIS;31,0;MINAS GERAIS;SE;SUDESTE;3528254,18;9357;637143,76;792;4210966,77;7167;1622480,14;1795;1053;92;1099;98;2022-02-01
4738;202202;2926301,0;RIACHÃO DO JACUÍPE;29,0;BAHIA;NE;NORDESTE;33419756,72;135030;17338293,25;7817;35216913,0;124244;19123926,19;15734;9761;567;10577;556;2022-02-01
4739;202202;3541000,0;PRAIA GRANDE;35,0;SÃO PAULO;SE;SUDESTE;587683813,4;2082295;255943182,59;205040;632736373,12;1919449;211618171,85;271938;158658;12851;160723;11049;2022-02-01
4740;202202;4121257,0;RAMILÂNDIA;41,0;PARANÁ;SU;SUL;2342748,25;9800;865750,32;561;2269313,6;6445;477802,23;853;1179;61;1068;57;2022-02-01
4741;202202;2201988,0;BREJO DO PIAUÍ;22,0;PIAUÍ;NE;NORDESTE;1141479,9;4829;199027,48;213;1029224,01;4130;353456,71;432;426;24;498;24;2022-02-01
4742;202202;3304557,0;RIO DE JANEIRO;33,0;RIO DE JANEIRO;SE;SUDESTE;12339030239,76;44748880;16778260078,86;3534818;12623508155,47;39198527;13847624895,73;9341851;3247785;208677;3231403;192379;2022-02-01
4743;202202;2201606,0;BENEDITINOS;22,0;PIAUÍ;NE;NORDESTE;4178230,57;23276;775642,55;809;4164697,72;21694;724653,84;1080;1938;52;2158;55;2022-02-01
4744;202202;2408953,0;RIO DO FOGO;24,0;RIO GRANDE DO NORTE;NE;NORDESTE;7426506,72;45579;2210497,67;2182;8675144,35;42448;1560434,47;3390;3020;85;3181;78;2022-02-01
4745;202202;1709500,0;GURUPI;17,0;TOCANTINS;NO;NORTE;173001170,56;534222;95012096,71;48255;179480513,85;460613;90380728,26;102641;36712;2713;39519;2709;2022-02-01
4746;202202;4105607,0;CIDADE GAÚCHA;41,0;PARANÁ;SU;SUL;11953337,99;37110;22758528,23;4374;12126048,86;27292;22436157,38;7849;3778;331;3702;310;2022-02-01
4747;202202;1501253,0;BANNACH;15,0;PARÁ;NO;NORTE;3739449,51;11162;473617,86;331;4038922,75;8749;703322,9;1352;1037;40;1003;39;2022-02-01
4748;202202;5210562,0;ITAGUARI;52,0;GOIÁS;CO;CENTRO-OESTE;8712762,23;21610;4215294,51;2409;9429895,34;19989;3579203,62;4569;1426;106;1609;106;2022-02-01
4749;202202;2910909,0;FIRMINO ALVES;29,0;BAHIA;NE;NORDESTE;3132524,95;15323;500991,6;424;3326883,12;13901;348746,63;710;1325;43;1443;41;2022-02-01
4750;202202;4219150,0;VARGEM;42,0;SANTA CATARINA;SU;SUL;1641595,59;3922;272690,25;313;1535602,23;3224;482829,82;772;526;34;515;39;2022-02-01
4751;202202;2304285,0;EUSÉBIO;23,0;CEARÁ;NE;NORDESTE;164985458,46;473476;182071799,07;59208;169630498,74;402084;174790128,93;78840;29028;3139;29061;2649;2022-02-01
4752;202202;1504976,0;NOVA IPIXUNA;15,0;PARÁ;NO;NORTE;13065704,63;46849;2680107,7;1747;12864238,45;39769;2961732,77;4622;3637;92;3862;110;2022-02-01
4753;202202;4321857,0;TRÊS PALMEIRAS;43,0;RIO GRANDE DO SUL;SU;SUL;2953066,66;7537;885269,71;788;2562927,51;5770;792540,63;1313;1041;94;959;97;2022-02-01
4754;202202;3112703,0;CAPITÃO ENÉAS;31,0;MINAS GERAIS;SE;SUDESTE;10417339,91;55740;3463117,76;2774;10230756,89;44169;1967089,66;5504;4463;180;4521;183;2022-02-01
4755;202202;2210052,0;SÃO JOSÉ DO DIVINO;22,0;PIAUÍ;NE;NORDESTE;2051471,78;10066;591899,93;490;2664211,9;9144;290563,73;678;983;60;1137;54;2022-02-01
4756;202202;2202539,0;CARAÚBAS DO PIAUÍ;22,0;PIAUÍ;NE;NORDESTE;1458306,0;6914;238928,67;228;1432271,19;5870;273371,4;405;749;34;821;25;2022-02-01
4757;202202;3555604,0;UCHOA;35,0;SÃO PAULO;SE;SUDESTE;11652265,91;32091;4257083,3;3041;13359232,46;27035;4822311,76;4862;3286;218;3205;225;2022-02-01
4758;202202;3103108,0;ANTÔNIO PRADO DE MINAS;31,0;MINAS GERAIS;SE;SUDESTE;1151765,43;4530;45927,68;70;1161750,55;3877;39643,96;158;397;15;398;12;2022-02-01
4759;202202;3534302,0;ORLÂNDIA;35,0;SÃO PAULO;SE;SUDESTE;50606916,89;168242;72189233,59;21034;59832455,65;134296;82042135,58;31175;15724;1391;15432;1393;2022-02-01
4760;202202;5102686,0;CAMPOS DE JÚLIO;51,0;MATO GROSSO;CO;CENTRO-OESTE;22436552,1;43713;70909034,4;6231;26386330,61;29570;128156632,6;13839;3562;392;3459;365;2022-02-01
4761;202202;2300754,0;AMONTADA;23,0;CEARÁ;NE;NORDESTE;22486670,87;124344;7678142,85;6127;23835327,92;119851;7712040,11;13649;9968;326;10503;307;2022-02-01
4762;202202;4110607,0;IPORÃ;41,0;PARANÁ;SU;SUL;16265555,91;41569;8696692,47;5316;16304601,22;31908;12055219,72;10985;4195;400;4296;420;2022-02-01
4763;202202;4316006,0;ROLANTE;43,0;RIO GRANDE DO SUL;SU;SUL;18094228,94;65716;20537554,16;9111;20103506,3;53332;20346375,47;21598;6694;622;6559;606;2022-02-01
4764;202202;3117207,0;CONCEIÇÃO DAS PEDRAS;31,0;MINAS GERAIS;SE;SUDESTE;1304677,55;3882;356301,67;164;993513,8;2930;397211,96;386;540;32;499;35;2022-02-01
4765;202202;3135902,0;JESUÂNIA;31,0;MINAS GERAIS;SE;SUDESTE;2995565,92;8734;440840,36;397;2978828,27;7561;541718,73;953;1008;62;1073;67;2022-02-01
4766;202202;1505494,0;PALESTINA DO PARÁ;15,0;PARÁ;NO;NORTE;6916301,44;23598;697547,65;758;6207849,92;18618;1088143,0;1979;1712;43;1895;48;2022-02-01
4767;202202;4112108,0;JANDAIA DO SUL;41,0;PARANÁ;SU;SUL;26467744,94;78467;33939233,94;14011;27665820,87;63521;42481770,34;22375;7829;909;7866;881;2022-02-01
4768;202202;1507466,0;SÃO JOÃO DA PONTA;15,0;PARÁ;NO;NORTE;1630911,84;11725;120146,15;171;1792466,47;11312;78188,84;419;949;14;1004;11;2022-02-01
4769;202202;4113106,0;KALORÉ;41,0;PARANÁ;SU;SUL;4633482,58;11188;1851669,72;940;5006851,39;8541;1382526,84;1571;1341;92;1275;88;2022-02-01
4770;202202;3531308,0;MONTE ALTO;35,0;SÃO PAULO;SE;SUDESTE;56383869,08;171759;65457888,44;22318;61887354,27;140299;40204776,31;36447;17740;1574;17045;1634;2022-02-01
4771;202202;5100409,0;ALTO GARÇAS;51,0;MATO GROSSO;CO;CENTRO-OESTE;12738247,7;45511;8458542,03;4295;12710248,47;34499;9826167,18;8130;4249;300;4023;287;2022-02-01
4772;202202;2708006,0;SANTANA DO IPANEMA;27,0;ALAGOAS;NE;NORDESTE;29531395,11;121478;9361690,43;6109;28512612,19;109295;10188900,01;14637;10230;480;11561;459;2022-02-01
4773;202202;4304804,0;CARLOS BARBOSA;43,0;RIO GRANDE DO SUL;SU;SUL;33553878,63;89153;20530174,34;10913;30425903,7;59650;27228255,88;30003;11567;1291;10076;1325;2022-02-01
4774;202202;2517407,0;ZABELÊ;25,0;PARAÍBA;NE;NORDESTE;951958,05;4392;76303,01;92;830164,9;3679;50810,32;142;449;10;514;9;2022-02-01
4775;202202;3112802,0;CAPITÓLIO;31,0;MINAS GERAIS;SE;SUDESTE;10373984,03;25120;6297497,51;4724;12088512,42;21513;8181474,42;10222;3194;558;3179;577;2022-02-01
4776;202202;4106902,0;CURITIBA;41,0;PARANÁ;SU;SUL;4361482014,41;11378591;6509436094,97;3660756;4696900153,03;9523673;6223027269,27;10639634;1018479;116869;995778;106060;2022-02-01
4777;202202;4318903,0;SÃO LUIZ GONZAGA;43,0;RIO GRANDE DO SUL;SU;SUL;39195029,55;118692;19225768,67;15489;37263319,37;87447;21255930,16;33697;12103;1094;11549;1090;2022-02-01
4778;202202;4305371,0;CHARRUA;43,0;RIO GRANDE DO SUL;SU;SUL;1161794,61;2749;809096,68;324;986117,94;1644;475758,98;700;471;31;364;32;2022-02-01
4779;202202;1718709,0;RIO DOS BOIS;17,0;TOCANTINS;NO;NORTE;2384187,16;9130;3945145,88;252;2769918,81;7829;2227101,45;622;657;21;718;21;2022-02-01
4780;202202;2413904,0;TAIPU;24,0;RIO GRANDE DO NORTE;NE;NORDESTE;5055399,31;34360;1284243,25;935;5449786,8;31535;928176,71;1076;2781;43;3087;42;2022-02-01
4781;202202;3201704,0;CONCEIÇÃO DO CASTELO;32,0;ESPÍRITO SANTO;SE;SUDESTE;8037184,79;28053;8656840,54;2139;7700652,47;21504;20564036,1;4225;3226;255;3131;268;2022-02-01
4782;202202;4312179,0;MATO QUEIMADO;43,0;RIO GRANDE DO SUL;SU;SUL;928454,57;2348;244648,23;188;1108376,1;1344;256337,78;239;357;24;321;25;2022-02-01
4783;202202;3147303,0;PARAISÓPOLIS;31,0;MINAS GERAIS;SE;SUDESTE;21048021,44;79236;6436137,77;5589;22691105,86;68187;9230354,45;16859;7579;459;7447;469;2022-02-01
4784;202202;4321352,0;TAVARES;43,0;RIO GRANDE DO SUL;SU;SUL;5315558,69;11544;2586916,41;1091;5432191,25;8396;2131891,01;2119;1442;98;1267;107;2022-02-01
4785;202202;4308508,0;FREDERICO WESTPHALEN;43,0;RIO GRANDE DO SUL;SU;SUL;31514833,55;90046;33525599,41;16655;30044244,66;62464;40471563,06;43719;10386;1573;9928;1611;2022-02-01
4786;202202;2802908,0;ITABAIANA;28,0;SERGIPE;NE;NORDESTE;116647704,41;283983;48134909,49;23855;122106537,12;306447;53472471,56;60004;22549;1552;25183;1511;2022-02-01
4787;202202;4303608,0;CAMBARÁ DO SUL;43,0;RIO GRANDE DO SUL;SU;SUL;4984673,85;17947;12940215,41;3440;5401144,74;12935;11845218,03;6557;2072;287;1933;292;2022-02-01
4788;202202;4312757,0;NOVA ALVORADA;43,0;RIO GRANDE DO SUL;SU;SUL;2207238,05;6391;1352443,54;905;1596889,22;3557;1332250,01;1971;990;115;741;93;2022-02-01
4789;202202;3548302,0;SANTO EXPEDITO;35,0;SÃO PAULO;SE;SUDESTE;2316914,0;8836;1025106,67;428;2329724,28;6607;1181287,97;1180;977;45;972;48;2022-02-01
4790;202202;1720002,0;SANTA TEREZINHA DO TOCANTINS;17,0;TOCANTINS;NO;NORTE;1642711,31;8053;182250,29;296;1691384,32;6785;160725,48;346;661;17;745;14;2022-02-01
4791;202202;2907509,0;CATU;29,0;BAHIA;NE;NORDESTE;49921725,78;243945;27963666,94;13373;51732219,6;208617;21320692,5;16845;18712;823;20033;803;2022-02-01
4792;202202;5221601,0;URUAÇU;52,0;GOIÁS;CO;CENTRO-OESTE;76205414,48;187116;37684772,71;18581;78430892,46;169542;32906304,92;38972;14652;1201;15911;1200;2022-02-01
4793;202202;1718899,0;SANTA RITA DO TOCANTINS;17,0;TOCANTINS;NO;NORTE;1892369,38;6921;1054374,57;588;1983199,96;5167;695268,92;1217;560;32;583;30;2022-02-01
4794;202202;1508209,0;VIGIA;15,0;PARÁ;NO;NORTE;28286666,44;162824;6402894,86;5408;30121184,29;151903;6358636,41;9611;12350;353;13107;325;2022-02-01
4795;202202;3516853,0;GAVIÃO PEIXOTO;35,0;SÃO PAULO;SE;SUDESTE;4902015,92;20858;1086026,85;1001;4378256,27;15359;1262598,29;2412;1815;83;1695;86;2022-02-01
4796;202202;4110102,0;IMBITUVA;41,0;PARANÁ;SU;SUL;23310386,41;68311;39770645,39;9290;24817955,67;56413;33576596,35;14568;7473;655;7331;677;2022-02-01
4797;202202;3525805,0;JÚLIO MESQUITA;35,0;SÃO PAULO;SE;SUDESTE;3208291,06;15866;523950,78;652;3413512,22;13262;412181,29;980;1507;74;1503;70;2022-02-01
4798;202202;4212650,0;PESCARIA BRAVA;42,0;SANTA CATARINA;SU;SUL;3647342,94;10916;4589187,64;2829;3984915,04;8441;3926414,4;3592;1141;226;1130;213;2022-02-01
4799;202202;4300851,0;ARAMBARÉ;43,0;RIO GRANDE DO SUL;SU;SUL;2424712,85;9821;1138361,03;1311;2640318,99;8476;1106241,77;2462;1127;112;1121;116;2022-02-01
4800;202202;4314605,0;PIRATINI;43,0;RIO GRANDE DO SUL;SU;SUL;12594966,46;43162;4256623,78;4086;10969503,18;30648;3727266,83;9928;5026;325;4463;329;2022-02-01
4801;202202;3501509,0;ALVINLÂNDIA;35,0;SÃO PAULO;SE;SUDESTE;2915664,27;9315;837757,61;672;3627141,71;6830;532526,53;1119;935;52;934;49;2022-02-01
4802;202202;4301552,0;ÁUREA;43,0;RIO GRANDE DO SUL;SU;SUL;1345845,32;4238;4340584,04;536;1526226,98;2738;5685209,8;650;626;73;552;78;2022-02-01
4803;202202;2300606,0;ALTANEIRA;23,0;CEARÁ;NE;NORDESTE;3701989,96;18717;362080,22;203;3809543,47;17090;265170,38;607;1779;27;1836;31;2022-02-01
4804;202202;4101507,0;ARAPONGAS;41,0;PARANÁ;SU;SUL;176699001,72;482253;226016897,73;88623;200521924,57;417496;213019354,19;126842;45267;5549;46048;5341;2022-02-01
4805;202202;3517604,0;GUAPIARA;35,0;SÃO PAULO;SE;SUDESTE;13402926,66;49558;8687776,94;2912;14612897,64;38874;7108999,31;4775;5004;227;4916;200;2022-02-01
4806;202202;3164506,0;SÃO SEBASTIÃO DO MARANHÃO;31,0;MINAS GERAIS;SE;SUDESTE;5073620,24;17670;1189615,64;740;4973424,72;14554;1196248,37;1616;1828;82;1824;83;2022-02-01
4807;202202;3520103,0;IGARAPAVA;35,0;SÃO PAULO;SE;SUDESTE;28049609,83;105591;18476051,32;8314;30157533,21;85118;15731261,39;18750;9603;657;9847;679;2022-02-01
4808;202202;3300456,0;BELFORD ROXO;33,0;RIO DE JANEIRO;SE;SUDESTE;553329918,5;3300284;111324261,42;107893;591738261,06;3094257;91838766,35;200112;210693;6926;219804;6409;2022-02-01
4809;202202;4215554,0;SANTA HELENA;42,0;SANTA CATARINA;SU;SUL;1630670,21;3731;983341,27;410;1716143,03;2215;1303481,1;1139;532;60;490;62;2022-02-01
4810;202202;2106102,0;LORETO;21,0;MARANHÃO;NE;NORDESTE;6269990,12;37582;838428,35;896;6246852,92;31213;970611,31;3421;3043;77;3029;83;2022-02-01
4811;202202;5204508,0;CALDAS NOVAS;52,0;GOIÁS;CO;CENTRO-OESTE;178947347,52;565482;95638156,59;70642;186102274,01;530205;92047715,77;129916;40829;4223;43518;3833;2022-02-01
4812;202202;3306206,0;VASSOURAS;33,0;RIO DE JANEIRO;SE;SUDESTE;35691537,57;154103;18274140,55;11485;36356160,27;131971;13035556,06;24876;13286;789;13676;763;2022-02-01
4813;202202;3150208,0;PIEDADE DE PONTE NOVA;31,0;MINAS GERAIS;SE;SUDESTE;2508580,05;9663;510213,71;488;2921224,82;7853;567485,18;1396;1011;55;1038;51;2022-02-01
4814;202202;2209955,0;SÃO JOÃO DA VARJOTA;22,0;PIAUÍ;NE;NORDESTE;1611953,74;9308;154947,95;154;1736022,01;8450;113495,88;151;857;13;1039;16;2022-02-01
4815;202202;4103503,0;CALIFÓRNIA;41,0;PARANÁ;SU;SUL;9451679,16;24790;8108326,55;3197;9613068,08;19640;8124417,44;5225;2694;259;2696;248;2022-02-01
4816;202202;3147204,0;PARAGUAÇU;31,0;MINAS GERAIS;SE;SUDESTE;20809934,02;61876;14446855,8;7727;22595770,86;51688;17886519,99;13626;6197;640;6381;603;2022-02-01
4817;202202;3171303,0;VIÇOSA;31,0;MINAS GERAIS;SE;SUDESTE;100506649,28;298003;43186968,4;28319;100076771,09;262525;41326967,15;60859;28890;2458;29028;2387;2022-02-01
4818;202202;3529658,0;MESÓPOLIS;35,0;SÃO PAULO;SE;SUDESTE;1349274,81;5739;231694,97;260;1444453,72;4306;669750,2;418;550;22;544;25;2022-02-01
4819;202202;1717206,0;PIRAQUÊ;17,0;TOCANTINS;NO;NORTE;1826723,21;10398;398341,29;438;1837160,04;8682;240498,31;512;815;25;860;18;2022-02-01
4820;202202;3531506,0;MONTE AZUL PAULISTA;35,0;SÃO PAULO;SE;SUDESTE;27723531,77;76129;41550573,85;10397;44114627,4;59459;22685843,39;15593;7027;664;7034;656;2022-02-01
4821;202202;2512101,0;POMBAL;25,0;PARAÍBA;NE;NORDESTE;35193670,56;115047;6047332,81;4900;34032587,46;108908;4789693,56;11235;8443;393;9485;368;2022-02-01
4822;202202;2922250,0;MUQUÉM DO SÃO FRANCISCO;29,0;BAHIA;NE;NORDESTE;6891153,11;22791;14102524,09;854;5369732,7;18469;6543728,86;1189;1906;57;2080;51;2022-02-01
4823;202202;4304614,0;CANUDOS DO VALE;43,0;RIO GRANDE DO SUL;SU;SUL;369648,05;1336;309725,27;131;294115,68;907;329376,18;107;240;17;197;19;2022-02-01
4824;202202;3536000,0;PARAPUÃ;35,0;SÃO PAULO;SE;SUDESTE;10334844,55;29550;4520214,14;2743;9959064,23;23586;5074150,33;3940;3101;266;3024;236;2022-02-01
4825;202202;2607752,0;ITAPISSUMA;26,0;PERNAMBUCO;NE;NORDESTE;19255649,83;118666;93546109,83;4906;19460683,29;121068;68971471,95;7839;7862;224;8399;205;2022-02-01
4826;202202;4303806,0;CAMPINAS DO SUL;43,0;RIO GRANDE DO SUL;SU;SUL;3466773,82;9364;3273105,73;1149;4322262,96;5653;2707023,38;2523;1410;164;1221;178;2022-02-01
4827;202202;4127700,0;TOLEDO;41,0;PARANÁ;SU;SUL;229492076,37;584821;235390387,33;99643;240538766,31;452032;221862738,55;177235;59403;6783;57886;6441;2022-02-01
4828;202202;3133303,0;ITAOBIM;31,0;MINAS GERAIS;SE;SUDESTE;15731951,07;73958;3949306,34;4499;16041654,58;63525;5530326,43;9656;6255;399;6512;409;2022-02-01
4829;202202;3121902,0;DIVINÉSIA;31,0;MINAS GERAIS;SE;SUDESTE;2433582,95;9056;1346755,49;1106;2644412,66;7453;1498057,02;1363;966;91;939;80;2022-02-01
4830;202202;4306304,0;DAVID CANABARRO;43,0;RIO GRANDE DO SUL;SU;SUL;3167193,33;8641;1830020,35;990;2998107,36;5743;1586916,85;1741;1190;129;982;132;2022-02-01
4831;202202;2500908,0;ARARA;25,0;PARAÍBA;NE;NORDESTE;5178047,69;25949;917902,67;855;5639476,58;25335;623041,99;1391;2512;78;2768;62;2022-02-01
4832;202202;3112901,0;CAPUTIRA;31,0;MINAS GERAIS;SE;SUDESTE;3468237,49;14924;993173,36;717;3613007,33;13335;677134,43;1672;1807;100;1810;104;2022-02-01
4833;202202;3159803,0;SANTA VITÓRIA;31,0;MINAS GERAIS;SE;SUDESTE;22514811,26;77376;6453614,75;5363;23898123,93;59851;6734190,13;11963;6656;394;6928;424;2022-02-01
4834;202202;3500501,0;ÁGUAS DE LINDÓIA;35,0;SÃO PAULO;SE;SUDESTE;25031471,86;71797;12166319,57;9937;27032223,36;61339;13884951,15;20819;7285;799;7462;780;2022-02-01
4835;202202;4305871,0;CORONEL BARROS;43,0;RIO GRANDE DO SUL;SU;SUL;1503467,23;4525;3619999,63;592;1266148,61;3130;2552211,83;1005;623;54;534;56;2022-02-01
4836;202202;4117701,0;PALMEIRA;41,0;PARANÁ;SU;SUL;34487955,61;99096;63309961,85;14733;36566366,18;75699;55458021,8;29552;10912;1084;10602;1052;2022-02-01
4837;202202;2911204,0;GANDU;29,0;BAHIA;NE;NORDESTE;30646045,36;140461;8058711,39;7549;32110281,43;129163;6539693,3;14117;9623;522;10500;496;2022-02-01
4838;202202;2201408,0;BARRO DURO;22,0;PIAUÍ;NE;NORDESTE;4646816,53;25252;1235890,01;665;4887436,25;23462;1097221,48;1360;1823;36;2063;45;2022-02-01
4839;202202;2405702,0;JARDIM DO SERIDÓ;24,0;RIO GRANDE DO NORTE;NE;NORDESTE;7502203,34;35156;2644883,73;1944;7703777,98;42038;3151444,76;3680;3216;174;3298;172;2022-02-01
4840;202202;3137536,0;LAGOA GRANDE;31,0;MINAS GERAIS;SE;SUDESTE;9080652,55;27676;6072069,27;2833;9657994,29;22941;4514147,49;6038;2733;242;2747;225;2022-02-01
4841;202202;2906501,0;CANDEIAS;29,0;BAHIA;NE;NORDESTE;105649353,58;612157;44881717,51;24419;107525920,06;534961;44223336,44;34707;35671;1294;38348;1190;2022-02-01
4842;202202;3539806,0;POÁ;35,0;SÃO PAULO;SE;SUDESTE;172773061,6;738300;208912899,34;59314;189902586,36;661926;211765984,82;94257;58367;3579;59365;3313;2022-02-01
4843;202202;3132503,0;ITAMARANDIBA;31,0;MINAS GERAIS;SE;SUDESTE;32011897,74;96987;13487271,54;6705;28570119,9;79761;8356849,07;19525;8849;625;8936;622;2022-02-01
4844;202202;2700706,0;BATALHA;27,0;ALAGOAS;NE;NORDESTE;13664021,71;51217;2774093,79;1592;13095204,72;47321;3282159,43;3339;4021;115;4262;109;2022-02-01
4845;202202;3150901,0;PIRANGUÇU;31,0;MINAS GERAIS;SE;SUDESTE;3685106,27;14768;982345,72;1086;3743471,69;12516;863695,03;2130;1569;95;1566;103;2022-02-01
4846;202202;2901502,0;ANGUERA;29,0;BAHIA;NE;NORDESTE;7437279,61;37252;2138097,4;710;7612317,82;33964;1679903,89;1937;2559;52;2796;51;2022-02-01
4847;202202;3133204,0;ITANHOMI;31,0;MINAS GERAIS;SE;SUDESTE;9555245,48;27428;1478403,98;1269;10779536,8;21511;2197599,73;3516;2960;153;2996;182;2022-02-01
4848;202202;5208905,0;GOIÁS;52,0;GOIÁS;CO;CENTRO-OESTE;32884308,42;93793;8707026,06;4810;31916208,03;80827;5829447,29;11237;7921;373;8582;392;2022-02-01
