;Indicador;Data;Reuniao;Media;Mediana;DesvioPadrao;Minimo;Maximo;numeroRespondentes;baseCalculo
9263;Selic;2023-09-18;R6/2024;9,1311;9,0;0,5346;8,0;10,5;131;0
9264;Selic;2023-09-18;R5/2024;9,2394;9,25;0,4839;8,25;10,5;101;1
9265;Selic;2023-09-18;R5/2024;9,2819;9,25;0,5139;8,0;10,75;131;0
9266;Selic;2023-09-18;R4/2024;9,538;9,75;0,4409;8,5;10,5;101;1
9267;Selic;2023-09-18;R4/2024;9,5827;9,75;0,4796;8,5;11,0;131;0
9268;Selic;2023-09-18;R3/2024;9,9767;10,25;0,4005;9,0;10,5;101;1
9269;Selic;2023-09-18;R3/2024;10,0259;10,25;0,4474;9,0;11,5;131;0
9270;Selic;2023-09-18;R2/2024;10,4941;10,75;0,3455;9,5;10,75;101;1
9271;Selic;2023-09-18;R2/2024;10,5432;10,75;0,3858;9,5;11,75;131;0
9272;Selic;2023-09-18;R1/2024;11,0652;11,25;0,2592;10,25;11,25;101;1
9273;Selic;2023-09-18;R1/2024;11,1037;11,25;0,2872;10,25;12,25;131;0
9274;Selic;2023-09-18;R8/2023;11,6675;11,75;0,1367;11,25;11,75;103;1
9275;Selic;2023-09-18;R8/2023;11,6866;11,75;0,1507;11,25;12,25;138;0
9276;Selic;2023-09-18;R7/2023;12,2379;12,25;0,0537;12,0;12,25;103;1
9277;Selic;2023-09-18;R7/2023;12,2408;12,25;0,056;12,0;12,5;136;0
9278;Selic;2023-09-18;R6/2023;12,75;12,75;0,0;12,75;12,75;103;1
9279;Selic;2023-09-18;R6/2023;12,75;12,75;0,0;12,75;12,75;136;0
9280;Selic;2023-09-15;R5/2025;8,6785;8,5;0,6861;7,0;10,5;80;1
9281;Selic;2023-09-15;R5/2025;8,6325;8,5;0,7063;6,5;10,5;104;0
9282;Selic;2023-09-15;R4/2025;8,7122;8,75;0,6514;7,0;10,5;85;1
9283;Selic;2023-09-15;R4/2025;8,6655;8,75;0,6662;6,5;10,5;112;0
9284;Selic;2023-09-15;R3/2025;8,7648;8,75;0,6058;7,0;10,5;88;1
9285;Selic;2023-09-15;R3/2025;8,7222;8,75;0,621;6,5;10,5;115;0
9286;Selic;2023-09-15;R2/2025;8,8245;9,0;0,5476;7,5;10,0;88;1
9287;Selic;2023-09-15;R2/2025;8,7896;9,0;0,561;7,0;10,0;115;0
9288;Selic;2023-09-15;R1/2025;8,901;9,0;0,5422;7,75;10,5;90;1
9289;Selic;2023-09-15;R1/2025;8,8811;9,0;0,5376;7,5;10,5;117;0
9290;Selic;2023-09-15;R8/2024;9,0271;9,0;0,5432;8,0;10,5;104;1
9291;Selic;2023-09-15;R8/2024;9,0273;9,0;0,5356;8,0;10,5;140;0
9292;Selic;2023-09-15;R7/2024;9,0576;9,0;0,545;8,0;10,5;102;1
9293;Selic;2023-09-15;R7/2024;9,0588;9,0;0,5372;8,0;10,5;134;0
9294;Selic;2023-09-15;R6/2024;9,1023;9,0;0,5384;8,0;10,5;102;1
9295;Selic;2023-09-15;R6/2024;9,1226;9,0;0,5359;8,0;10,5;134;0
9296;Selic;2023-09-15;R5/2024;9,2395;9,25;0,4816;8,25;10,5;102;1
9297;Selic;2023-09-15;R5/2024;9,2719;9,25;0,5154;8,0;10,75;134;0
9298;Selic;2023-09-15;R4/2024;9,5425;9,75;0,4284;8,75;10,5;102;1
9299;Selic;2023-09-15;R4/2024;9,5716;9,75;0,4831;8,25;11,0;134;0
9300;Selic;2023-09-15;R3/2024;9,9842;10,25;0,3934;9,0;10,5;102;1
9301;Selic;2023-09-15;R3/2024;10,0179;10,25;0,4511;9,0;11,5;134;0
9302;Selic;2023-09-15;R2/2024;10,5015;10,75;0,3411;9,5;10,75;102;1
9303;Selic;2023-09-15;R2/2024;10,5347;10,75;0,3907;9,5;11,75;134;0
9304;Selic;2023-09-15;R1/2024;11,0719;11,25;0,2572;10,25;11,25;102;1
9305;Selic;2023-09-15;R1/2024;11,0976;11,25;0,2905;10,25;12,25;134;0
9306;Selic;2023-09-15;R8/2023;11,6707;11,75;0,1354;11,25;11,75;104;1
9307;Selic;2023-09-15;R8/2023;11,6826;11,75;0,1544;11,25;12,25;141;0
9308;Selic;2023-09-15;R7/2023;12,238;12,25;0,0535;12,0;12,25;104;1
9309;Selic;2023-09-15;R7/2023;12,2392;12,25;0,059;12,0;12,5;139;0
9310;Selic;2023-09-15;R6/2023;12,75;12,75;0,0;12,75;12,75;104;1
9311;Selic;2023-09-15;R6/2023;12,75;12,75;0,0;12,75;12,75;139;0
9312;Selic;2023-09-14;R5/2025;8,6806;8,625;0,7491;7,0;10,0;36;1
9313;Selic;2023-09-14;R5/2025;8,6132;8,5;0,728;6,5;10,5;95;0
9314;Selic;2023-09-14;R4/2025;8,6842;8,75;0,7248;7,0;10,0;38;1
9315;Selic;2023-09-14;R4/2025;8,6557;8,75;0,6812;6,5;10,5;106;0
9316;Selic;2023-09-14;R3/2025;8,7378;9,0;0,6739;7,0;10,0;41;1
9317;Selic;2023-09-14;R3/2025;8,711;8,75;0,6382;6,5;10,5;109;0
9318;Selic;2023-09-14;R2/2025;8,8049;9,0;0,6011;7,5;10,0;41;1
9319;Selic;2023-09-14;R2/2025;8,7752;9,0;0,5716;7,0;10,0;109;0
9320;Selic;2023-09-14;R1/2025;8,872;9,0;0,558;7,75;10,0;41;1
9321;Selic;2023-09-14;R1/2025;8,8727;9,0;0,5464;7,5;10,5;110;0
9322;Selic;2023-09-14;R8/2024;9,0694;9,0;0,528;8,0;10,25;54;1
9323;Selic;2023-09-14;R8/2024;9,026;9,0;0,5379;8,0;10,5;134;0
9324;Selic;2023-09-14;R7/2024;9,1202;9,0;0,5314;8,0;10,25;52;1
9325;Selic;2023-09-14;R7/2024;9,0605;9,0;0,541;8,0;10,5;128;0
9326;Selic;2023-09-14;R6/2024;9,2019;9,25;0,5025;8,0;10,25;52;1
9327;Selic;2023-09-14;R6/2024;9,1328;9,0;0,5321;8,0;10,5;128;0
9328;Selic;2023-09-14;R5/2024;9,3894;9,25;0,4505;8,25;10,5;52;1
9329;Selic;2023-09-14;R5/2024;9,2949;9,25;0,5167;8,0;10,75;128;0
9330;Selic;2023-09-14;R4/2024;9,6971;9,75;0,3963;8,75;10,75;52;1
9331;Selic;2023-09-14;R4/2024;9,584;9,75;0,4874;8,25;11,0;128;0
9332;Selic;2023-09-14;R3/2024;10,1298;10,25;0,3652;9,0;11,0;52;1
9333;Selic;2023-09-14;R3/2024;10,0293;10,25;0,4599;9,0;11,5;128;0
9334;Selic;2023-09-14;R2/2024;10,6202;10,75;0,312;9,75;11,25;52;1
9335;Selic;2023-09-14;R2/2024;10,5449;10,75;0,3946;9,5;11,75;128;0
9336;Selic;2023-09-14;R1/2024;11,1587;11,25;0,2139;10,5;11,5;52;1
9337;Selic;2023-09-14;R1/2024;11,1035;11,25;0,3006;10,25;12,25;128;0
9338;Selic;2023-09-14;R8/2023;11,7037;11,75;0,1186;11,25;11,75;54;1
9339;Selic;2023-09-14;R8/2023;11,6759;11,75;0,1776;11,0;12,25;135;0
9340;Selic;2023-09-14;R7/2023;12,2407;12,25;0,0472;12,0;12,25;54;1
9341;Selic;2023-09-14;R7/2023;12,2293;12,25;0,087;11,75;12,5;133;0
9342;Selic;2023-09-14;R6/2023;12,75;12,75;0,0;12,75;12,75;54;1
9343;Selic;2023-09-14;R6/2023;12,75;12,75;0,0307;12,5;13,0;133;0
9344;Selic;2023-09-13;R5/2025;8,6724;8,75;0,6951;7,0;10,0;29;1
9345;Selic;2023-09-13;R5/2025;8,625;8,625;0,7103;6,5;10,5;90;0
9346;Selic;2023-09-13;R4/2025;8,6563;8,75;0,6666;7,0;10,0;32;1
9347;Selic;2023-09-13;R4/2025;8,6635;8,75;0,6558;6,5;10,5;104;0
9348;Selic;2023-09-13;R3/2025;8,7071;8,75;0,6225;7,0;9,75;35;1
9349;Selic;2023-09-13;R3/2025;8,7126;8,75;0,616;6,5;10,5;107;0
9350;Selic;2023-09-13;R2/2025;8,7714;9,0;0,5522;7,5;9,75;35;1
9351;Selic;2023-09-13;R2/2025;8,7757;9,0;0,5511;7,0;10,0;107;0
9352;Selic;2023-09-13;R1/2025;8,8429;9,0;0,5281;8,0;9,75;35;1
9353;Selic;2023-09-13;R1/2025;8,8727;9,0;0,5298;7,5;10,5;108;0
9354;Selic;2023-09-13;R8/2024;9,0691;9,0;0,5201;8,0;10,25;47;1
9355;Selic;2023-09-13;R8/2024;9,0305;9,0;0,5278;8,0;10,5;131;0
9356;Selic;2023-09-13;R7/2024;9,1;9,0;0,5228;8,0;10,25;45;1
9357;Selic;2023-09-13;R7/2024;9,0615;9,0;0,5305;8,0;10,5;126;0
9358;Selic;2023-09-13;R6/2024;9,1889;9,25;0,4806;8,0;10,25;45;1
9359;Selic;2023-09-13;R6/2024;9,1349;9,0;0,521;8,0;10,5;126;0
9360;Selic;2023-09-13;R5/2024;9,3611;9,25;0,4427;8,5;10,5;45;1
9361;Selic;2023-09-13;R5/2024;9,2976;9,25;0,5086;8,0;10,75;126;0
9362;Selic;2023-09-13;R4/2024;9,6667;9,75;0,3944;8,75;10,75;45;1
9363;Selic;2023-09-13;R4/2024;9,5833;9,75;0,4839;8,25;11,0;126;0
9364;Selic;2023-09-13;R3/2024;10,1;10,25;0,3779;9,0;11,0;45;1
9365;Selic;2023-09-13;R3/2024;10,0298;10,25;0,4582;9,0;11,5;126;0
9366;Selic;2023-09-13;R2/2024;10,6;10,75;0,3308;9,75;11,25;45;1
9367;Selic;2023-09-13;R2/2024;10,5417;10,75;0,4043;9,5;11,75;126;0
9368;Selic;2023-09-13;R1/2024;11,1444;11,25;0,2266;10,5;11,5;45;1
9369;Selic;2023-09-13;R1/2024;11,1012;11,25;0,3057;10,25;12,25;126;0
9370;Selic;2023-09-13;R8/2023;11,6915;11,75;0,1285;11,25;11,75;47;1
9371;Selic;2023-09-13;R8/2023;11,6723;11,75;0,1824;11,0;12,25;132;0
9372;Selic;2023-09-13;R7/2023;12,2394;12,25;0,0505;12,0;12,25;47;1
9373;Selic;2023-09-13;R7/2023;12,2269;12,25;0,0901;11,75;12,5;130;0
9374;Selic;2023-09-13;R6/2023;12,75;12,75;0,0;12,75;12,75;47;1
9375;Selic;2023-09-13;R6/2023;12,75;12,75;0,031;12,5;13,0;130;0
9376;Selic;2023-09-12;R5/2025;8,6296;8,75;0,7828;6,5;10,0;27;1
9377;Selic;2023-09-12;R5/2025;8,618;8,75;0,7082;6,5;10,5;89;0
9378;Selic;2023-09-12;R4/2025;8,6172;8,75;0,7577;6,5;10,0;32;1
9379;Selic;2023-09-12;R4/2025;8,6578;8,75;0,6536;6,5;10,5;103;0
9380;Selic;2023-09-12;R3/2025;8,65;9,0;0,7251;6,5;9,75;35;1
9381;Selic;2023-09-12;R3/2025;8,7075;8,75;0,6138;6,5;10,5;106;0
9382;Selic;2023-09-12;R2/2025;8,7143;9,0;0,6272;7,0;9,75;35;1
9383;Selic;2023-09-12;R2/2025;8,7712;8,875;0,5485;7,0;10,0;106;0
9384;Selic;2023-09-12;R1/2025;8,7857;9,0;0,5642;7,5;9,75;35;1
9385;Selic;2023-09-12;R1/2025;8,8692;9,0;0,5277;7,5;10,5;107;0
9386;Selic;2023-09-12;R8/2024;9,027;9,0;0,532;8,0;10,0;46;1
9387;Selic;2023-09-12;R8/2024;9,0288;9,0;0,5267;8,0;10,5;130;0
9388;Selic;2023-09-12;R7/2024;9,0568;9,0;0,5432;8,0;10,0;44;1
9389;Selic;2023-09-12;R7/2024;9,06;9,0;0,5295;8,0;10,5;125;0
9390;Selic;2023-09-12;R6/2024;9,142;9,25;0,5206;8,0;10,25;44;1
9391;Selic;2023-09-12;R6/2024;9,134;9,0;0,5211;8,0;10,5;125;0
9392;Selic;2023-09-12;R5/2024;9,3068;9,25;0,5053;8,0;10,5;44;1
9393;Selic;2023-09-12;R5/2024;9,3;9,25;0,5099;8,0;10,75;125;0
9394;Selic;2023-09-12;R4/2024;9,6307;9,75;0,4443;8,5;10,75;44;1
9395;Selic;2023-09-12;R4/2024;9,59;9,75;0,4841;8,25;11,0;125;0
9396;Selic;2023-09-12;R3/2024;10,0682;10,25;0,4276;9,0;11,0;44;1
9397;Selic;2023-09-12;R3/2024;10,036;10,25;0,459;9,0;11,5;125;0
9398;Selic;2023-09-12;R2/2024;10,5795;10,75;0,3445;9,75;11,25;44;1
9399;Selic;2023-09-12;R2/2024;10,548;10,75;0,4046;9,5;11,75;125;0
9400;Selic;2023-09-12;R1/2024;11,1307;11,25;0,2353;10,5;11,5;44;1
9401;Selic;2023-09-12;R1/2024;11,106;11,25;0,307;10,25;12,25;125;0
9402;Selic;2023-09-12;R8/2023;11,6848;11,75;0,1322;11,25;11,75;46;1
9403;Selic;2023-09-12;R8/2023;11,6756;11,75;0,1846;11,0;12,25;131;0
9404;Selic;2023-09-12;R7/2023;12,2391;12,25;0,051;12,0;12,25;46;1
9405;Selic;2023-09-12;R7/2023;12,2287;12,25;0,0935;11,75;12,5;129;0
9406;Selic;2023-09-12;R6/2023;12,75;12,75;0,0;12,75;12,75;46;1
9407;Selic;2023-09-12;R6/2023;12,7519;12,75;0,0381;12,5;13,0;129;0
9408;Selic;2023-09-11;R5/2025;8,6339;8,75;0,7364;6,5;10,0;28;1
9409;Selic;2023-09-11;R5/2025;8,6118;8,5;0,6876;6,5;10,5;85;0
9410;Selic;2023-09-11;R4/2025;8,6136;8,75;0,7047;6,5;10,0;33;1
9411;Selic;2023-09-11;R4/2025;8,654;8,75;0,6324;6,5;10,5;99;0
9412;Selic;2023-09-11;R3/2025;8,6389;8,625;0,6652;6,5;10,0;36;1
9413;Selic;2023-09-11;R3/2025;8,7059;8,75;0,5904;6,5;10,5;102;0
9414;Selic;2023-09-11;R2/2025;8,6944;8,75;0,5896;7,0;10,0;36;1
9415;Selic;2023-09-11;R2/2025;8,7672;8,75;0,5335;7,0;10,0;102;0
9416;Selic;2023-09-11;R1/2025;8,7569;8,75;0,548;7,5;10,0;36;1
9417;Selic;2023-09-11;R1/2025;8,8641;9,0;0,5223;7,5;10,5;103;0
9418;Selic;2023-09-11;R8/2024;8,9845;9,0;0,5233;8,0;10,0;49;1
9419;Selic;2023-09-11;R8/2024;9,0237;9,0;0,5264;8,0;10,5;126;0
9420;Selic;2023-09-11;R7/2024;9,0109;9,0;0,534;8,0;10,0;46;1
9421;Selic;2023-09-11;R7/2024;9,0517;9,0;0,5271;8,0;10,5;121;0
9422;Selic;2023-09-11;R6/2024;9,1087;9,0;0,5204;8,0;10,25;46;1
9423;Selic;2023-09-11;R6/2024;9,1281;9,0;0,5194;8,0;10,5;121;0
9424;Selic;2023-09-11;R5/2024;9,2826;9,25;0,5044;8,0;10,5;46;1
9425;Selic;2023-09-11;R5/2024;9,2975;9,25;0,5116;8,0;10,75;121;0
9426;Selic;2023-09-11;R4/2024;9,625;9,75;0,4537;8,5;10,75;46;1
9427;Selic;2023-09-11;R4/2024;9,5888;9,75;0,4873;8,25;11,0;121;0
9428;Selic;2023-09-11;R3/2024;10,087;10,25;0,4491;9,0;11,0;46;1
9429;Selic;2023-09-11;R3/2024;10,0331;10,25;0,4646;9,0;11,5;121;0
9430;Selic;2023-09-11;R2/2024;10,6304;10,75;0,3713;9,75;11,75;46;1
9431;Selic;2023-09-11;R2/2024;10,5475;10,75;0,407;9,5;11,75;121;0
9432;Selic;2023-09-11;R1/2024;11,1739;11,25;0,2801;10,5;12,25;46;1
9433;Selic;2023-09-11;R1/2024;11,1054;11,25;0,3095;10,25;12,25;121;0
9434;Selic;2023-09-11;R8/2023;11,7092;11,75;0,1544;11,25;12,25;49;1
9435;Selic;2023-09-11;R8/2023;11,6752;11,75;0,1864;11,0;12,25;127;0
9436;Selic;2023-09-11;R7/2023;12,2449;12,25;0,0616;12,0;12,5;49;1
9437;Selic;2023-09-11;R7/2023;12,228;12,25;0,095;11,75;12,5;125;0
9438;Selic;2023-09-11;R6/2023;12,7551;12,75;0,0353;12,75;13,0;49;1
9439;Selic;2023-09-11;R6/2023;12,752;12,75;0,0387;12,5;13,0;125;0
9440;Selic;2023-09-08;R5/2025;8,7571;9,0;0,7404;6,5;10,5;35;1
9441;Selic;2023-09-08;R5/2025;8,5842;8,5;0,6816;6,5;10,5;93;0
9442;Selic;2023-09-08;R4/2025;8,725;8,75;0,7155;6,5;10,5;40;1
9443;Selic;2023-09-08;R4/2025;8,6317;8,75;0,628;6,5;10,5;107;0
9444;Selic;2023-09-08;R3/2025;8,7616;8,75;0,6668;6,5;10,5;43;1
9445;Selic;2023-09-08;R3/2025;8,6852;8,75;0,5877;6,5;10,5;110;0
9446;Selic;2023-09-08;R2/2025;8,8023;9,0;0,592;7,0;10,0;43;1
9447;Selic;2023-09-08;R2/2025;8,7512;8,75;0,5224;7,0;10,0;110;0
9448;Selic;2023-09-08;R1/2025;8,8779;9,0;0,5535;7,5;10,0;43;1
9449;Selic;2023-09-08;R1/2025;8,8508;9,0;0,5059;7,5;10,5;111;0
9450;Selic;2023-09-08;R8/2024;9,0668;9,0;0,5312;8,0;10,25;56;1
9451;Selic;2023-09-08;R8/2024;9,0126;9,0;0,5121;8,0;10,5;135;0
9452;Selic;2023-09-08;R7/2024;9,0817;9,0;0,5274;8,0;10,25;52;1
9453;Selic;2023-09-08;R7/2024;9,0391;9,0;0,5149;8,0;10,5;128;0
9454;Selic;2023-09-08;R6/2024;9,1779;9,25;0,5103;8,0;10,25;52;1
9455;Selic;2023-09-08;R6/2024;9,1149;9,0;0,5106;8,0;10,5;128;0
9456;Selic;2023-09-08;R5/2024;9,3221;9,25;0,5103;8,0;10,5;52;1
9457;Selic;2023-09-08;R5/2024;9,2813;9,25;0,5077;8,0;10,75;128;0
9458;Selic;2023-09-08;R4/2024;9,625;9,75;0,4715;8,5;10,75;52;1
9459;Selic;2023-09-08;R4/2024;9,5698;9,75;0,4892;8,25;11,0;128;0
9460;Selic;2023-09-08;R3/2024;10,0673;10,25;0,4731;9,0;11,0;52;1
9461;Selic;2023-09-08;R3/2024;10,0079;10,25;0,4759;9,0;11,5;128;0
9462;Selic;2023-09-08;R2/2024;10,5962;10,75;0,3865;9,75;11,75;52;1
9463;Selic;2023-09-08;R2/2024;10,5236;10,75;0,4185;9,5;11,75;128;0
9464;Selic;2023-09-08;R1/2024;11,1394;11,25;0,3039;10,25;12,25;52;1
9465;Selic;2023-09-08;R1/2024;11,0895;11,25;0,3138;10,25;12,25;128;0
9466;Selic;2023-09-08;R8/2023;11,693;11,75;0,1874;11,0;12,25;57;1
9467;Selic;2023-09-08;R8/2023;11,671;11,75;0,1862;11,0;12,25;136;0
9468;Selic;2023-09-08;R7/2023;12,2318;12,25;0,0936;11,75;12,5;55;1
9469;Selic;2023-09-08;R7/2023;12,2276;12,25;0,094;11,75;12,5;134;0
9470;Selic;2023-09-08;R6/2023;12,75;12,75;0,0477;12,5;13,0;55;1
9471;Selic;2023-09-08;R6/2023;12,7519;12,75;0,0374;12,5;13,0;134;0
9472;Selic;2023-09-06;R5/2025;8,7656;9,0;0,7704;6,5;10,5;32;1
9473;Selic;2023-09-06;R5/2025;8,5772;8,75;0,6962;6,5;10,5;95;0
9474;Selic;2023-09-06;R4/2025;8,7039;8,75;0,7409;6,5;10,5;38;1
9475;Selic;2023-09-06;R4/2025;8,627;8,75;0,6379;6,5;10,5;109;0
9476;Selic;2023-09-06;R3/2025;8,7372;8,75;0,6863;6,5;10,5;39;1
9477;Selic;2023-09-06;R3/2025;8,6819;8,75;0,5943;6,5;10,5;112;0
9478;Selic;2023-09-06;R2/2025;8,7692;8,75;0,6002;7,0;10,0;39;1
9479;Selic;2023-09-06;R2/2025;8,7512;8,8165;0,5231;7,0;10,0;112;0
9480;Selic;2023-09-06;R1/2025;8,8462;9,0;0,5565;7,5;10,0;39;1
9481;Selic;2023-09-06;R1/2025;8,8535;9,0;0,5018;7,5;10,5;113;0
9482;Selic;2023-09-06;R8/2024;9,005;9,0;0,5553;8,0;10,25;48;1
9483;Selic;2023-09-06;R8/2024;9,0213;9,0;0,5085;8,0;10,5;138;0
9484;Selic;2023-09-06;R7/2024;9,017;9,0;0,5367;8,0;10,25;44;1
9485;Selic;2023-09-06;R7/2024;9,0477;9,0;0,5105;8,0;10,5;131;0
9486;Selic;2023-09-06;R6/2024;9,1307;9,0;0,507;8,0;10,25;44;1
9487;Selic;2023-09-06;R6/2024;9,1256;9,0;0,5052;8,0;10,5;131;0
9488;Selic;2023-09-06;R5/2024;9,2955;9,25;0,5036;8,0;10,25;44;1
9489;Selic;2023-09-06;R5/2024;9,292;9,25;0,5001;8,0;10,75;131;0
9490;Selic;2023-09-06;R4/2024;9,6023;9,75;0,4626;8,5;10,5;44;1
9491;Selic;2023-09-06;R4/2024;9,5777;9,75;0,4797;8,25;11,0;131;0
9492;Selic;2023-09-06;R3/2024;10,0455;10,25;0,4624;9,0;10,75;44;1
9493;Selic;2023-09-06;R3/2024;10,0191;10,25;0,464;9,0;11,5;131;0
9494;Selic;2023-09-06;R2/2024;10,5795;10,75;0,3835;9,75;11,75;44;1
9495;Selic;2023-09-06;R2/2024;10,5345;10,75;0,4117;9,5;11,75;131;0
9496;Selic;2023-09-06;R1/2024;11,1307;11,25;0,3084;10,25;12,25;44;1
9497;Selic;2023-09-06;R1/2024;11,0969;11,25;0,3068;10,25;12,25;131;0
9498;Selic;2023-09-06;R8/2023;11,6939;11,75;0,1908;11,0;12,25;49;1
9499;Selic;2023-09-06;R8/2023;11,6781;11,75;0,183;11,0;12,25;139;0
9500;Selic;2023-09-06;R7/2023;12,234;12,25;0,0952;11,75;12,5;47;1
9501;Selic;2023-09-06;R7/2023;12,2318;12,25;0,0938;11,75;12,5;137;0
9502;Selic;2023-09-06;R6/2023;12,75;12,75;0,0516;12,5;13,0;47;1
9503;Selic;2023-09-06;R6/2023;12,7536;12,75;0,0426;12,5;13,0;137;0
9504;Selic;2023-09-05;R5/2025;8,8333;9,0;0,7755;6,5;10,5;30;1
9505;Selic;2023-09-05;R5/2025;8,5807;8,75;0,6991;6,5;10,5;94;0
9506;Selic;2023-09-05;R4/2025;8,7786;9,0;0,7483;6,5;10,5;35;1
9507;Selic;2023-09-05;R4/2025;8,6305;8,75;0,6399;6,5;10,5;108;0
9508;Selic;2023-09-05;R3/2025;8,8056;9,0;0,69;6,5;10,5;36;1
9509;Selic;2023-09-05;R3/2025;8,6836;8,75;0,5967;6,5;10,5;111;0
9510;Selic;2023-09-05;R2/2025;8,8403;9,0;0,5926;7,0;10,0;36;1
9511;Selic;2023-09-05;R2/2025;8,7535;8,883;0,5249;7,0;10,0;111;0
9512;Selic;2023-09-05;R1/2025;8,9028;9,0;0,541;7,5;10,0;36;1
9513;Selic;2023-09-05;R1/2025;8,8544;9,0;0,5039;7,5;10,5;112;0
9514;Selic;2023-09-05;R8/2024;9,0743;9,0;0,5255;8,0;10,25;47;1
9515;Selic;2023-09-05;R8/2024;9,0233;9,0;0,5098;8,0;10,5;137;0
9516;Selic;2023-09-05;R7/2024;9,0872;9,0;0,514;8,0;10,25;43;1
9517;Selic;2023-09-05;R7/2024;9,0481;9,0;0,5124;8,0;10,5;130;0
9518;Selic;2023-09-05;R6/2024;9,1802;9,25;0,5009;8,0;10,25;43;1
9519;Selic;2023-09-05;R6/2024;9,1247;9,0;0,507;8,0;10,5;130;0
9520;Selic;2023-09-05;R5/2024;9,3314;9,25;0,5021;8,0;10,25;43;1
9521;Selic;2023-09-05;R5/2024;9,2904;9,25;0,5017;8,0;10,75;130;0
9522;Selic;2023-09-05;R4/2024;9,6163;9,75;0,468;8,5;10,5;43;1
9523;Selic;2023-09-05;R4/2024;9,5764;9,75;0,4813;8,25;11,0;130;0
9524;Selic;2023-09-05;R3/2024;10,0581;10,25;0,4601;9,0;10,75;43;1
9525;Selic;2023-09-05;R3/2024;10,0174;10,25;0,4653;9,0;11,5;130;0
9526;Selic;2023-09-05;R2/2024;10,593;10,75;0,3775;9,75;11,75;43;1
9527;Selic;2023-09-05;R2/2024;10,5328;10,75;0,4129;9,5;11,75;130;0
9528;Selic;2023-09-05;R1/2024;11,1395;11,25;0,3064;10,25;12,25;43;1
9529;Selic;2023-09-05;R1/2024;11,0938;11,25;0,3106;10,25;12,25;130;0
9530;Selic;2023-09-05;R8/2023;11,6979;11,75;0,1907;11,0;12,25;48;1
9531;Selic;2023-09-05;R8/2023;11,6757;11,75;0,1865;11,0;12,25;138;0
9532;Selic;2023-09-05;R7/2023;12,2337;12,25;0,0962;11,75;12,5;46;1
9533;Selic;2023-09-05;R7/2023;12,2298;12,25;0,0961;11,75;12,5;136;0
9534;Selic;2023-09-05;R6/2023;12,75;12,75;0,0521;12,5;13,0;46;1
9535;Selic;2023-09-05;R6/2023;12,7537;12,75;0,0427;12,5;13,0;136;0
9536;Selic;2023-09-04;R5/2025;8,9375;9,0;0,6635;7,5;10,5;28;1
9537;Selic;2023-09-04;R5/2025;8,5807;8,75;0,6991;6,5;10,5;94;0
9538;Selic;2023-09-04;R4/2025;8,8833;9,0;0,6574;7,75;10,5;30;1
9539;Selic;2023-09-04;R4/2025;8,6351;8,75;0,6371;6,5;10,5;108;0
9540;Selic;2023-09-04;R3/2025;8,9113;9,0;0,5769;8,0;10,5;31;1
9541;Selic;2023-09-04;R3/2025;8,6881;8,75;0,5934;6,5;10,5;111;0
9542;Selic;2023-09-04;R2/2025;8,9274;9,0;0,5048;8,0;10,0;31;1
9543;Selic;2023-09-04;R2/2025;8,758;8,883;0,5205;7,0;10,0;111;0
9544;Selic;2023-09-04;R1/2025;8,9677;9,0;0,4867;8,0;10,0;31;1
9545;Selic;2023-09-04;R1/2025;8,8588;9,0;0,4985;7,5;10,5;112;0
9546;Selic;2023-09-04;R8/2024;9,119;9,0;0,4977;8,0;10,25;42;1
9547;Selic;2023-09-04;R8/2024;9,027;9,0;0,5043;8,0;10,5;137;0
9548;Selic;2023-09-04;R7/2024;9,125;9,0;0,4756;8,25;10,25;38;1
9549;Selic;2023-09-04;R7/2024;9,052;9,0;0,5064;8,0;10,5;130;0
9550;Selic;2023-09-04;R6/2024;9,2171;9,25;0,4412;8,5;10,25;38;1
9551;Selic;2023-09-04;R6/2024;9,1285;9,0;0,5003;8,0;10,5;130;0
9552;Selic;2023-09-04;R5/2024;9,3618;9,25;0,4357;8,5;10,25;38;1
9553;Selic;2023-09-04;R5/2024;9,2923;9,25;0,4982;8,0;10,75;130;0
9554;Selic;2023-09-04;R4/2024;9,6382;9,75;0,4242;8,75;10,5;38;1
9555;Selic;2023-09-04;R4/2024;9,5783;9,75;0,4785;8,25;11,0;130;0
9556;Selic;2023-09-04;R3/2024;10,0855;10,25;0,4303;9,25;10,75;38;1
9557;Selic;2023-09-04;R3/2024;10,0193;10,25;0,4626;9,0;11,5;130;0
9558;Selic;2023-09-04;R2/2024;10,6118;10,75;0,3748;9,75;11,75;38;1
9559;Selic;2023-09-04;R2/2024;10,5309;10,75;0,4159;9,5;11,75;130;0
9560;Selic;2023-09-04;R1/2024;11,1513;11,25;0,3117;10,25;12,25;38;1
9561;Selic;2023-09-04;R1/2024;11,0919;11,25;0,3135;10,25;12,25;130;0
9562;Selic;2023-09-04;R8/2023;11,7035;11,75;0,1963;11,0;12,25;43;1
9563;Selic;2023-09-04;R8/2023;11,6739;11,75;0,1894;11,0;12,25;138;0
9564;Selic;2023-09-04;R7/2023;12,2317;12,25;0,1017;11,75;12,5;41;1
9565;Selic;2023-09-04;R7/2023;12,2279;12,25;0,0981;11,75;12,5;136;0
9566;Selic;2023-09-04;R6/2023;12,75;12,75;0,0552;12,5;13,0;41;1
9567;Selic;2023-09-04;R6/2023;12,7537;12,75;0,0427;12,5;13,0;136;0
