;trimestre;nomeBandeira;nomeFuncao;produto;qtdCartoesEmitidos;qtdCartoesAtivos;qtdTransacoesNacionais;valorTransacoesNacionais;qtdTransacoesInternacionais;valorTransacoesInternacionais;data
3037;20141;American Express;Crédito;Intermediário;1825603;1019002;21155362;2081809280,61;813550;220553152,88;2014-01-01
3038;20221;Outras;Crédito;Outros;223571;176005;63065;18605657,0;1;51,69;2022-01-01
3039;20174;Elo;Débito;Empresarial;319956;141527;2983542;375528909,69;0;0,0;2017-10-01
3040;20162;Outras;Crédito;Básico Nacional;967750;207742;94356;67698971,0;0;0,0;2016-04-01
3041;20162;VISA;Crédito;Platinum;5706117;3944872;151568307;19141092039,23;3604354;796779209,86;2016-04-01
3042;20242;Elo;Crédito;Básico Nacional;4987544;2791665;76253907;8389456258,66;74392;27604677,47;2024-04-01
3043;20223;MasterCard;Débito;Básico Nacional;476896;352640;10773529;836124906,56;21;14145,2;2022-07-01
3044;20202;Outras;Crédito;Básico Nacional;23558;11604;131;53502,47;0;0,0;2020-04-01
3045;20223;American Express;Crédito;Intermediário;416918;320997;8826903;1567568858,63;79172;40969857,42;2022-07-01
3046;20164;MasterCard;Débito;Empresarial;302747;88123;1651118;226241680,95;431;227854,46;2016-10-01
3047;20123;VISA;Débito;Premium;205467;113343;2112150;203353814,42;11;1103,43;2012-07-01
3048;20221;Bandeira própria;Pré-Pago;Outros;728188;728187;524274375;1356601361,6;0;0,0;2022-01-01
3049;20171;Outras;Débito;Outros;3261089;1408258;30465857;2505402873,09;0;0,0;2017-01-01
3050;20221;Hipercard;Crédito;Intermediário;4973;1713;19855;1909585,69;1;0,01;2022-01-01
3051;20212;Elo;Crédito;Premium;35706;32292;1192657;230789941,4;1217;586176,68;2021-04-01
3052;20191;Elo;Débito;Básico Internacional;26252927;8163636;205917823;10977143734,05;0;0,0;2019-01-01
3053;20114;MasterCard;Débito;Básico Internacional;100771269;35435864;375236369;21444172758,71;153652;33331390,3;2011-10-01
3054;20124;VISA;Crédito;Intermediário;7936472;5247788;117165875;14978261280,61;3858346;819281376,33;2012-10-01
3055;20152;American Express;Crédito;Intermediário;1451187;875446;20955405;2021208525,18;632773;171269070,19;2015-04-01
3056;20231;VISA;Pré-Pago;Básico Nacional;13797268;3466010;54762669;3325812015,45;1569;1078100,24;2023-01-01
3057;20181;VISA;Pré-Pago;Básico Nacional;1322198;145916;236221;413373386,54;0;0,0;2018-01-01
3058;20182;VISA;Pré-Pago;Básico Internacional;300587;268600;175516;31879841,1;585394;204406855,66;2018-04-01
3059;20214;American Express;Crédito;Premium;462323;352629;11856428;3520048325,43;237910;260999289,22;2021-10-01
3060;20233;Elo;Crédito;Básico Nacional;3828873;2367964;69084670;7852445274,39;52240;20280133,73;2023-07-01
3061;20234;Elo;Crédito;Corporativo;21534;8793;96665;109106541,79;601;738157,43;2023-10-01
3062;20191;MasterCard;Pré-Pago;Outros;11898610;2599132;25872907;1828149404,79;299096;44244716,34;2019-01-01
3063;20191;Elo;Crédito;Platinum;9;6;59;2896,3;0;0,0;2019-01-01
3064;20184;American Express;Crédito;Intermediário;1094851;849371;4485769;560084649,94;63493;17948910,11;2018-10-01
3065;20174;Bandeira própria;Débito;Outros;1642153;480062;4172024;272174486,99;75872;2435633,24;2017-10-01
3066;20204;Hipercard;Crédito;Intermediário;6394;2387;38455;3579267,24;1;0,01;2020-10-01
3067;20224;American Express;Crédito;Empresarial;23135;17249;565959;381372345,4;27311;43640872,73;2022-10-01
3068;20132;Diners Club;Crédito;Intermediário;371460;264238;3708271;632722675,9;105319;39641301,25;2013-04-01
3069;20153;Elo;Crédito;Outros;299177;177004;1247802;86037772,39;0;0,0;2015-07-01
3070;20184;American Express;Crédito;Platinum;491859;399085;4260778;855588197,47;172763;96662221,22;2018-10-01
3071;20122;VISA;Crédito;Platinum;4169692;2746273;91153245;11503106535,37;3825343;916476443,92;2012-04-01
3072;20201;Outras;Débito;Outros;3506872;1876953;42289893;3486382627,64;0;0,0;2020-01-01
3073;20114;MasterCard;Débito;Platinum;949074;425807;6102157;458775232,89;14666;4146650,86;2011-10-01
3074;20141;Elo;Débito;Básico Nacional;4631378;1304777;12159163;645758548,09;0;0,0;2014-01-01
3075;20173;VISA;Pré-Pago;Básico Nacional;1293406;139456;248782;394564781,33;0;0,0;2017-07-01
3076;20154;MasterCard;Débito;Premium;224336;116516;1763579;184886206,77;6723;3057731,73;2015-10-01
3077;20142;MasterCard;Crédito;Intermediário;5839163;3797407;131690068;13730337673,33;3715227;570789259,24;2014-04-01
3078;20183;VISA;Débito;Intermediário;1250042;832003;25389211;1858083509,13;574;79329,77;2018-07-01
3079;20151;American Express;Crédito;Intermediário;1513274;915059;21530165;2101922989,25;766258;209948077,7;2015-01-01
3080;20171;MasterCard;Crédito;Outros;9315903;3564998;43896604;4125721195,89;37224;4040607,24;2017-01-01
3081;20204;MasterCard;Pré-Pago;Básico Internacional;3649197;667525;4716244;437616932,88;43591;9434700,41;2020-10-01
3082;20222;VISA;Crédito;Outros;10201226;3214003;38788645;4152401225,75;115659;63068785,78;2022-04-01
3083;20144;Cheque Eletrônico;Débito;Outros;563331;398115;1610;817238,82;0;0,0;2014-10-01
3084;20214;Hipercard;Crédito;Intermediário;5121;1804;22191;2188635,26;1;0,01;2021-10-01
3085;20224;VISA;Débito;Premium;708720;385910;12567097;1307475849,87;334;90815,64;2022-10-01
3086;20153;Elo;Crédito;Corporativo;12718;6869;5189;99580398,66;0;0,0;2015-07-01
3087;20171;MasterCard;Débito;Premium;202848;112755;1837723;183521891,46;4362;2197759,8;2017-01-01
3088;20132;American Express;Crédito;Intermediário;1930227;1178290;20051747;1883053906,15;871012;200137272,58;2013-04-01
3089;20222;MasterCard;Débito;Outros;801738;257516;3737075;176837381,78;931;336716,18;2022-04-01
3090;20202;Elo;Crédito;Básico Internacional;5456661;2701076;33866889;3938783451,74;6595;2247417,94;2020-04-01
3091;20224;MasterCard;Débito;Corporativo;278;151;108071;10655952,54;5;3493,22;2022-10-01
3092;20121;MasterCard;Crédito;Premium;264310;165452;7005554;1249415013,35;578447;244979229,67;2012-01-01
3093;20241;MasterCard;Pré-Pago;Corporativo;3703782;2320596;32859253;1796004123,32;68077;2131687,93;2024-01-01
3094;20114;VISA;Débito;Platinum;1226850;743676;16434961;1322361543,95;25;1705,41;2011-10-01
3095;20204;VISA;Pré-Pago;Básico Nacional;2860015;434211;2347758;1190420648,41;44;22605,24;2020-10-01
3096;20214;MasterCard;Débito;Outros;630093;184003;2727605;131139633,72;528;196664,89;2021-10-01
3097;20122;VISA;Débito;Intermediário;1224066;712789;12754196;905677907,48;4;335,67;2012-04-01
3098;20173;Diners Club;Crédito;Empresarial;106;60;780;152100,96;56;46437,38;2017-07-01
3099;20194;Elo;Crédito;Platinum;8230;4846;101717;26639492,12;262;86258,26;2019-10-01
3100;20194;VISA;Crédito;Outros;4351493;459206;8781143;1203752548,02;48456;34457922,04;2019-10-01
3101;20134;VISA;Crédito;Corporativo;518868;238900;4035610;1551594061,72;259947;129299517,66;2013-10-01
3102;20241;American Express;Crédito;Empresarial;28114;18592;552514;378776472,36;27083;43274175,83;2024-01-01
3103;20172;Elo;Débito;Básico Internacional;21070944;5574011;114795781;6344096034,15;0;0,0;2017-04-01
3104;20184;MasterCard;Pré-Pago;Básico Nacional;95383;26752;316596;19187487,66;0;0,0;2018-10-01
3105;20131;Hipercard;Crédito;Básico Nacional;7780438;4834072;44710789;5003870586,99;0;0,0;2013-01-01
3106;20131;Elo;Débito;Básico Internacional;1896065;104719;1786334;80037275,56;0;0,0;2013-01-01
3107;20131;VISA;Crédito;Outros;3027116;996413;5340431;497960512,05;77803;8683668,72;2013-01-01
3108;20232;MasterCard;Débito;Básico Internacional;36868385;13678299;447875982;29395562146,26;52613;14004390,1;2023-04-01
3109;20232;American Express;Crédito;Intermediário;359376;276781;8204234;1421788132,74;69103;37918602,45;2023-04-01
3110;20213;VISA;Débito;Premium;615164;319925;9344017;1008930504,29;231;45454,26;2021-07-01
3111;20194;VISA;Débito;Básico Internacional;102657763;28575179;609599002;41160815104,15;54433;8281692,08;2019-10-01
3112;20234;Elo;Pré-Pago;Premium;5657;0;929;60127,89;0;0,0;2023-10-01
3113;20192;Elo;Crédito;Corporativo;25013;14662;28014;106753368,55;181;45029,19;2019-04-01
3114;20204;VISA;Pré-Pago;Básico Internacional;12643793;4618737;30708128;1670327569,71;577353;85721371,74;2020-10-01
3115;20171;Elo;Crédito;Básico Internacional;370218;96065;913246;119264356,63;6117;2495972,28;2017-01-01
3116;20131;MasterCard;Crédito;Corporativo;57631;25300;607926;259962254,26;29248;18062325,48;2013-01-01
3117;20144;VISA;Crédito;Corporativo;564859;260812;3984491;1428192213,05;279809;145225440,82;2014-10-01
3118;20182;VISA;Débito;Básico Nacional;4921765;2682374;56535603;3642728684,87;144;20651,4;2018-04-01
3119;20212;VISA;Crédito;Básico Nacional;23772765;10824479;174487111;15422381551,3;143561;19346557,41;2021-04-01
3120;20181;VISA;Pré-Pago;Corporativo;147693;143896;448340;104149247,62;253171;120576136,23;2018-01-01
3121;20212;VISA;Pré-Pago;Corporativo;834398;102654;2875350;284890310,15;96504;28824834,14;2021-04-01
3122;20212;VISA;Crédito;Básico Internacional;26438673;14175403;227449950;22966357007,66;583477;92942924,78;2021-04-01
3123;20143;MasterCard;Crédito;Básico Nacional;35078605;14037694;160902593;15209620567,45;14772;543114,98;2014-07-01
3124;20233;MasterCard;Crédito;Intermediário;121296358;66823300;1393578429;130746889907,32;6294155;801212511,38;2023-07-01
3125;20184;Elo;Crédito;Básico Internacional;1570499;701832;12604465;1402423822,66;59133;20067335,99;2018-10-01
3126;20131;VISA;Crédito;Premium;476409;333494;19573148;3179178407,56;1100276;408055463,08;2013-01-01
3127;20161;VISA;Débito;Premium;308853;174262;4036849;415358735,59;866;219146,38;2016-01-01
3128;20181;MasterCard;Débito;Empresarial;243644;73520;1353934;175177471,22;371;147345,83;2018-01-01
3129;20182;MasterCard;Débito;Básico Nacional;995184;548261;12014324;767655312,62;13;2248,64;2018-04-01
3130;20141;VISA;Débito;Empresarial;1382940;602837;9685418;1110110638,29;0;0,0;2014-01-01
3131;20192;VISA;Débito;Empresarial;1108914;501392;13916242;1902664350,64;1560;424931,89;2019-04-01
3132;20133;Elo;Débito;Outros;10835233;3713548;27878142;1595954118,07;0;0,0;2013-07-01
3133;20234;VISA;Pré-Pago;Outros;20743994;4120282;72753635;3579106698,15;83391;12060159,34;2023-10-01
3134;20212;MasterCard;Crédito;Básico Nacional;22939505;6109263;65738514;6111345561,83;38872;2505853,13;2021-04-01
3135;20193;VISA;Crédito;Premium;984473;719522;57275979;9560911456,32;2045675;941845495,62;2019-07-01
3136;20152;MasterCard;Crédito;Básico Internacional;15943775;9937085;144033120;14157548123,47;2022071;212189714,45;2015-04-01
3137;20241;MasterCard;Pré-Pago;Premium;347535;143520;4503184;289645177,27;0;0,0;2024-01-01
3138;20231;Elo;Crédito;Outros;479880;314888;13514518;2742387191,26;45537;31039849,99;2023-01-01
3139;20162;American Express;Crédito;Corporativo;153567;87692;2491918;1369697993,27;249476;214488649,78;2016-04-01
3140;20202;VISA;Crédito;Platinum;5979806;4399758;139911866;19940823715,43;1068925;229551892,68;2020-04-01
3141;20182;VISA;Crédito;Premium;729671;544334;41337203;6792082533,58;1398742;654799647,32;2018-04-01
3142;20193;VISA;Crédito;Empresarial;1184949;732840;19744931;4398673443,66;458275;300994527,54;2019-07-01
3143;20223;American Express;Crédito;Platinum;4713;4091;123614;31758640,77;3399;2751661,77;2022-07-01
3144;20204;VISA;Crédito;Premium;1502984;1144485;74586409;14651112866,18;568675;331302108,75;2020-10-01
3145;20241;MasterCard;Crédito;Básico Internacional;101037696;27839937;335840952;34696704826,27;710468;109184518,18;2024-01-01
3146;20163;VISA;Crédito;Básico Nacional;25439474;12789075;150104221;12650625763,02;327347;13923321,24;2016-07-01
3147;20163;Outras;Crédito;Outros;937268;298188;2784825;457469928,65;12;2200,28;2016-07-01
3148;20222;MasterCard;Pré-Pago;Platinum;5032596;2799486;72633366;3560856482,96;0;0,0;2022-04-01
3149;20222;VISA;Débito;Platinum;1857819;1108246;40943249;3801196501,06;522;113435,35;2022-04-01
3150;20112;MasterCard;Crédito;Básico Nacional;35863123;18651104;136729823;11823511869,05;12946;684930,71;2011-04-01
3151;20183;MasterCard;Débito;Básico Internacional;109269094;39917206;921521626;53729255406,36;147729;32185561,27;2018-07-01
3152;20234;Bandeira própria;Crédito;Intermediário;145799;32506;2380119;671299451,27;0;0,0;2023-10-01
3153;20154;VISA;Débito;Intermediário;1498626;831017;21820721;1717132726,7;762;129593,65;2015-10-01
3154;20202;MasterCard;Crédito;Básico Internacional;17062620;9116237;111023481;10850334297,96;483288;83836375,26;2020-04-01
3155;20213;MasterCard;Débito;Básico Nacional;607829;414243;10634655;829464733,73;15;5675,15;2021-07-01
3156;20193;MasterCard;Crédito;Básico Internacional;23520669;14957663;295541989;27257051103,84;1880799;315180870,32;2019-07-01
3157;20123;Outras;Crédito;Básico Nacional;664461;200154;59471;32133088,58;0;0,0;2012-07-01
3158;20121;Bandeira própria;Débito;Outros;1355951;315708;1513283;83723646,47;0;0,0;2012-01-01
3159;20194;MasterCard;Débito;Intermediário;5874825;1513164;28944572;1465258641,19;837;227494,86;2019-10-01
3160;20164;VISA;Pré-Pago;Básico Nacional;1289517;122939;201878;286291018,6;0;0,0;2016-10-01
3161;20161;Cheque Eletrônico;Débito;Outros;391350;189895;1444;767141,77;0;0,0;2016-01-01
3162;20192;MasterCard;Débito;Básico Nacional;963426;514294;12150961;771993212,33;48;10578,56;2019-04-01
3163;20194;MasterCard;Crédito;Básico Nacional;39544823;13240917;210671093;22034993174,73;62644;7033712,42;2019-10-01
3164;20201;MasterCard;Pré-Pago;Empresarial;7;3;11;431,55;0;0,0;2020-01-01
3165;20114;Elo;Débito;Outros;700017;25220;157310;4814976,23;0;0,0;2011-10-01
3166;20184;MasterCard;Crédito;Premium;1541899;1276635;88636598;16767334477,13;3615437;1734793753,44;2018-10-01
3167;20202;MasterCard;Débito;Platinum;851704;411443;5275197;514766768,61;330;936629,65;2020-04-01
3168;20144;Diners Club;Crédito;Premium;9;6;90;16273,53;0;0,0;2014-10-01
3169;20203;Elo;Débito;Básico Nacional;206169023;74772472;1052717581;91186778533,76;0;0,0;2020-07-01
3170;20114;American Express;Crédito;Empresarial;154533;13710;209790;36239156,33;7902;3866326,65;2011-10-01
3171;20113;MasterCard;Débito;Básico Internacional;90006506;31098588;351084510;18481728137,75;164515;32074792,49;2011-07-01
3172;20164;MasterCard;Débito;Intermediário;519886;249242;6955631;543373558,68;1200;346650,71;2016-10-01
3173;20192;MasterCard;Débito;Empresarial;368478;83870;2150424;187837121,51;260;140756,98;2019-04-01
3174;20232;Elo;Pré-Pago;Premium;4453;0;1045;67780,13;0;0,0;2023-04-01
3175;20184;Elo;Crédito;Empresarial;390018;160236;3193368;649423971,28;4;1261,65;2018-10-01
3176;20232;Elo;Crédito;Corporativo;22925;9621;94104;105979859,46;670;458862,53;2023-04-01
3177;20234;VISA;Pré-Pago;Empresarial;1007396;315415;3490051;210768082,0;6519;3147858,52;2023-10-01
3178;20212;Elo;Crédito;Outros;289232;169100;5220868;1046742975,86;6001;4510183,97;2021-04-01
3179;20193;Elo;Pré-Pago;Outros;3368152;1929857;15137442;573480267,56;82;4586,97;2019-07-01
3180;20152;Elo;Crédito;Empresarial;158014;52092;456429;165571304,69;0;0,0;2015-04-01
3181;20162;MasterCard;Débito;Intermediário;678874;292098;6504084;482169337,05;1187;294790,55;2016-04-01
3182;20232;Elo;Débito;Empresarial;1113512;391947;8893914;1205386741,05;0;0,0;2023-04-01
3183;20193;VISA;Crédito;Intermediário;7285044;5159802;177057575;20575035471,88;2254206;589689804,12;2019-07-01
3184;20224;VISA;Pré-Pago;Corporativo;1045698;105893;3798868;424663799,18;333159;103635791,02;2022-10-01
3185;20154;VISA;Débito;Platinum;1643238;1012852;29932818;2549195593,7;1930;445164,78;2015-10-01
3186;20184;American Express;Crédito;Corporativo;23321;17110;2772088;1549556618,38;278028;243515102,71;2018-10-01
3187;20211;VISA;Pré-Pago;Empresarial;2783;1689;32658;3770219,42;0;0,0;2021-01-01
3188;20241;Elo;Crédito;Empresarial;540954;335507;7796185;2855854963,79;15798;9583125,78;2024-01-01
3189;20232;VISA;Débito;Intermediário;11760649;6130344;165764109;9270150272,22;1593;285321,03;2023-04-01
3190;20182;Outras;Crédito;Outros;1212737;362711;2311697;288080765,13;43;11210,81;2018-04-01
3191;20173;Elo;Pré-Pago;Outros;997167;997167;4833508;196849777,49;0;0,0;2017-07-01
3192;20154;American Express;Crédito;Outros;16;0;469;18275,52;0;0,0;2015-10-01
3193;20112;VISA;Crédito;Intermediário;6963176;4609735;88898651;10782385290,41;3563110;674032728,3;2011-04-01
3194;20131;American Express;Crédito;Empresarial;176117;38389;800230;149903797,96;30492;14919921,87;2013-01-01
3195;20132;VISA;Crédito;Básico Nacional;30529093;15900245;169018404;12950007034,32;196837;9702317,24;2013-04-01
3196;20123;MasterCard;Crédito;Intermediário;7959186;4673170;80447407;10065864373,24;2569070;476191452,13;2012-07-01
3197;20202;Elo;Pré-Pago;Outros;36429;5220;82924;6397328,52;17;2528,14;2020-04-01
3198;20233;VISA;Pré-Pago;Corporativo;982415;101016;4044890;447884163,26;423824;118276407,13;2023-07-01
3199;20161;MasterCard;Crédito;Premium;598205;453531;24748661;4793001876,48;1215277;596099251,91;2016-01-01
3200;20183;Elo;Débito;Empresarial;444409;188239;4123757;507444636,5;0;0,0;2018-07-01
3201;20173;VISA;Débito;Premium;328022;190557;4682499;474326375,0;542;148520,01;2017-07-01
3202;20232;Elo;Crédito;Premium;207470;140660;7032403;1388621334,94;20448;10068719,58;2023-04-01
3203;20203;Bandeira própria;Crédito;Outros;8033028;4772910;9159330;1742666538,5;0;0,0;2020-07-01
3204;20234;Elo;Débito;Básico Internacional;693487;576093;2487473;148953663,48;12;7554,06;2023-10-01
3205;20152;Elo;Crédito;Básico Nacional;5039432;1785285;14217176;847129952,55;3;135,73;2015-04-01
3206;20191;American Express;Crédito;Empresarial;22596;16475;523207;226263933,53;25701;25090216,43;2019-01-01
3207;20181;Outras;Crédito;Básico Nacional;270381;37722;32257;26477372,11;0;0,0;2018-01-01
3208;20123;VISA;Débito;Básico Internacional;138700466;36884357;465055870;26189007589,43;237840;27908945,01;2012-07-01
3209;20151;MasterCard;Crédito;Básico Nacional;35341545;13429304;152717718;14895351218,06;2004;69436,37;2015-01-01
3210;20231;MasterCard;Débito;Empresarial;2014980;678542;13774008;937321728,6;37;32060,31;2023-01-01
3211;20233;VISA;Crédito;Básico Internacional;50495470;20002324;315503389;34024866675,34;929914;163502267,13;2023-07-01
3212;20221;Elo;Crédito;Intermediário;3505551;1270513;18338883;2077483561,64;6363;624240,07;2022-01-01
3213;20222;VISA;Débito;Intermediário;7628314;4427899;98060051;6728117871,25;955;175433,91;2022-04-01
3214;20151;Bandeira própria;Débito;Outros;1473890;382645;2388698;149175598,14;18576;440818,13;2015-01-01
3215;20151;Cheque Eletrônico;Débito;Outros;543861;370916;1266;642693,87;0;0,0;2015-01-01
3216;20221;VISA;Pré-Pago;Básico Nacional;7131717;1632360;16371530;1911468010,39;61;60790,77;2022-01-01
3217;20202;Outras;Crédito;Intermediário;13292;5955;43870;6888501,44;192;35189,23;2020-04-01
3218;20231;MasterCard;Débito;Intermediário;80241883;53315371;932199465;48356727112,19;35264;7890904,84;2023-01-01
3219;20221;VISA;Pré-Pago;Empresarial;3967;2139;39795;5130217,93;0;0,0;2022-01-01
3220;20161;Elo;Débito;Básico Nacional;6351619;1824328;19438132;1109463907,21;0;0,0;2016-01-01
3221;20232;Hipercard;Crédito;Intermediário;402;17;96;11612,96;1;0,01;2023-04-01
3222;20164;MasterCard;Débito;Corporativo;17;1;1;11,07;0;0,0;2016-10-01
